Date,Close,Buy,Sell,Open,High,Low
1930-10-11,  17.63,False,False,  17.63,  17.63,  17.63
1930-10-18,  16.98,False,False,  16.98,  16.98,  16.98
1930-10-25,  17.64,False,False,  17.64,  17.64,  17.64
1930-11-01,  17.09,False,False,  17.09,  17.09,  17.09
1930-11-08,  15.89,False,False,  15.89,  15.89,  15.89
1930-11-15,  17.05,True,False,  17.05,  17.05,  17.05
1930-11-22,  17.00,False,False,  17.00,  17.00,  17.00
1930-11-29,  16.57,False,False,  16.57,  16.57,  16.57
1930-12-06,  16.22,False,False,  16.22,  16.22,  16.22
1930-12-13,  15.00,False,True,  15.00,  15.00,  15.00
1930-12-20,  15.39,False,False,  15.39,  15.39,  15.39
1930-12-27,  14.76,False,False,  14.76,  14.76,  14.76
1931-01-03,  16.08,True,False,  16.08,  16.08,  16.08
1931-01-10,  16.16,False,False,  16.16,  16.16,  16.16
1931-01-17,  15.56,False,False,  15.56,  15.56,  15.56
1931-01-24,  16.27,False,False,  16.27,  16.27,  16.27
1931-01-31,  16.09,False,False,  16.09,  16.09,  16.09
1931-02-07,  16.51,False,False,  16.51,  16.51,  16.51
1931-02-14,  17.16,False,False,  17.16,  17.16,  17.16
1931-02-21,  17.93,False,False,  17.93,  17.93,  17.93
1931-02-28,  17.93,False,False,  17.93,  17.93,  17.93
1931-03-07,  17.64,False,False,  17.64,  17.64,  17.64
1931-03-14,  17.49,False,False,  17.49,  17.49,  17.49
1931-03-21,  17.89,False,False,  17.89,  17.89,  17.89
1931-03-28,  16.84,False,True,  16.84,  16.84,  16.84
1931-04-04,  16.67,False,False,  16.67,  16.67,  16.67
1931-04-11,  16.46,False,False,  16.46,  16.46,  16.46
1931-04-18,  15.89,False,False,  15.89,  15.89,  15.89
1931-04-25,  14.95,False,False,  14.95,  14.95,  14.95
1931-05-02,  14.82,False,False,  14.82,  14.82,  14.82
1931-05-09,  15.21,False,False,  15.21,  15.21,  15.21
1931-05-16,  14.33,False,False,  14.33,  14.33,  14.33
1931-05-23,  13.84,False,False,  13.84,  13.84,  13.84
1931-05-29,  13.02,False,False,  13.02,  13.02,  13.02
1931-06-06,  13.06,False,False,  13.06,  13.06,  13.06
1931-06-13,  13.73,True,False,  13.73,  13.73,  13.73
1931-06-20,  14.02,False,False,  14.02,  14.02,  14.02
1931-06-27,  15.50,False,False,  15.50,  15.50,  15.50
1931-07-03,  15.26,False,False,  15.26,  15.26,  15.26
1931-07-11,  14.37,False,True,  14.37,  14.37,  14.37
1931-07-18,  14.27,False,False,  14.27,  14.27,  14.27
1931-07-25,  13.92,False,False,  13.92,  13.92,  13.92
1931-08-01,  13.84,False,False,  13.84,  13.84,  13.84
1931-08-08,  13.59,False,False,  13.59,  13.59,  13.59
1931-08-15,  14.43,True,False,  14.43,  14.43,  14.43
1931-08-22,  13.81,False,True,  13.81,  13.81,  13.81
1931-08-29,  14.10,False,False,  14.10,  14.10,  14.10
1931-09-04,  13.29,False,False,  13.29,  13.29,  13.29
1931-09-12,  12.37,False,False,  12.37,  12.37,  12.37
1931-09-19,  11.07,False,False,  11.07,  11.07,  11.07
1931-09-26,  10.73,False,False,  10.73,  10.73,  10.73
1931-10-03,   9.37,False,False,   9.37,   9.37,   9.37
1931-10-10,  10.64,True,False,  10.64,  10.64,  10.64
1931-10-17,  10.38,False,False,  10.38,  10.38,  10.38
1931-10-24,  10.94,False,False,  10.94,  10.94,  10.94
1931-10-31,  10.53,False,False,  10.53,  10.53,  10.53
1931-11-07,  11.37,False,False,  11.37,  11.37,  11.37
1931-11-14,  10.60,False,True,  10.60,  10.60,  10.60
1931-11-21,   9.77,False,False,   9.77,   9.77,   9.77
1931-11-28,   9.17,False,False,   9.17,   9.17,   9.17
1931-12-05,   9.33,False,False,   9.33,   9.33,   9.33
1931-12-12,   8.20,False,False,   8.20,   8.20,   8.20
1931-12-19,   8.40,False,False,   8.40,   8.40,   8.40
1931-12-24,   7.96,False,False,   7.96,   7.96,   7.96
1932-01-02,   7.82,False,False,   7.82,   7.82,   7.82
1932-01-09,   8.40,True,False,   8.40,   8.40,   8.40
1932-01-16,   8.72,False,False,   8.72,   8.72,   8.72
1932-01-23,   8.16,False,True,   8.16,   8.16,   8.16
1932-01-30,   7.89,False,False,   7.89,   7.89,   7.89
1932-02-06,   7.72,False,False,   7.72,   7.72,   7.72
1932-02-13,   8.80,True,False,   8.80,   8.80,   8.80
1932-02-20,   8.52,False,False,   8.52,   8.52,   8.52
1932-02-27,   8.35,False,False,   8.35,   8.35,   8.35
1932-03-05,   8.98,False,False,   8.98,   8.98,   8.98
1932-03-12,   8.60,False,True,   8.60,   8.60,   8.60
1932-03-19,   7.96,False,False,   7.96,   7.96,   7.96
1932-03-26,   7.62,False,False,   7.62,   7.62,   7.62
1932-04-02,   7.10,False,False,   7.10,   7.10,   7.10
1932-04-09,   6.31,False,False,   6.31,   6.31,   6.31
1932-04-16,   6.33,False,False,   6.33,   6.33,   6.33
1932-04-23,   6.01,False,False,   6.01,   6.01,   6.01
1932-04-30,   5.83,False,False,   5.83,   5.83,   5.83
1932-05-07,   6.00,False,False,   6.00,   6.00,   6.00
1932-05-14,   5.50,False,False,   5.50,   5.50,   5.50
1932-05-21,   5.47,False,False,   5.47,   5.47,   5.47
1932-05-28,   4.85,False,False,   4.85,   4.85,   4.85
1932-06-04,   5.22,True,False,   5.22,   5.22,   5.22
1932-06-11,   4.87,False,True,   4.87,   4.87,   4.87
1932-06-18,   4.85,False,False,   4.85,   4.85,   4.85
1932-06-25,   4.59,False,False,   4.59,   4.59,   4.59
1932-07-01,   4.60,False,False,   4.60,   4.60,   4.60
1932-07-09,   4.46,False,False,   4.46,   4.46,   4.46
1932-07-16,   4.94,True,False,   4.94,   4.94,   4.94
1932-07-23,   5.21,False,False,   5.21,   5.21,   5.21
1932-07-30,   6.10,False,False,   6.10,   6.10,   6.10
1932-08-06,   7.22,False,False,   7.22,   7.22,   7.22
1932-08-13,   6.94,False,False,   6.94,   6.94,   6.94
1932-08-20,   7.56,False,False,   7.56,   7.56,   7.56
1932-08-27,   8.57,False,False,   8.57,   8.57,   8.57
1932-09-03,   9.06,False,False,   9.06,   9.06,   9.06
1932-09-10,   8.78,False,False,   8.78,   8.78,   8.78
1932-09-17,   7.50,False,True,   7.50,   7.50,   7.50
1932-09-24,   8.52,True,False,   8.52,   8.52,   8.52
1932-10-01,   8.15,False,True,   8.15,   8.15,   8.15
1932-10-08,   6.77,False,False,   6.77,   6.77,   6.77
1932-10-15,   7.20,True,False,   7.20,   7.20,   7.20
1932-10-22,   6.79,False,True,   6.79,   6.79,   6.79
1932-10-29,   7.00,False,False,   7.00,   7.00,   7.00
1932-11-05,   6.98,False,False,   6.98,   6.98,   6.98
1932-11-12,   7.68,True,False,   7.68,   7.68,   7.68
1932-11-19,   7.24,False,True,   7.24,   7.24,   7.24
1932-11-26,   6.81,False,False,   6.81,   6.81,   6.81
1932-12-03,   6.46,False,False,   6.46,   6.46,   6.46
1932-12-10,   7.03,True,False,   7.03,   7.03,   7.03
1932-12-17,   6.99,False,False,   6.99,   6.99,   6.99
1932-12-24,   6.65,False,True,   6.65,   6.65,   6.65
1932-12-31,   6.89,False,False,   6.89,   6.89,   6.89
1933-01-06,   7.23,True,False,   7.23,   7.23,   7.23
1933-01-14,   7.23,False,False,   7.23,   7.23,   7.23
1933-01-21,   7.10,False,False,   7.10,   7.10,   7.10
1933-01-28,   6.96,False,False,   6.96,   6.96,   6.96
1933-02-04,   6.45,False,True,   6.45,   6.45,   6.45
1933-02-11,   6.67,False,False,   6.67,   6.67,   6.67
1933-02-18,   6.19,False,False,   6.19,   6.19,   6.19
1933-02-25,   5.59,False,False,   5.59,   5.59,   5.59
1933-03-03,   5.84,True,False,   5.84,   5.84,   5.84
1933-03-18,   6.61,False,False,   6.61,   6.61,   6.61
1933-03-25,   6.22,False,True,   6.22,   6.22,   6.22
1933-04-01,   5.88,False,False,   5.88,   5.88,   5.88
1933-04-08,   6.21,True,False,   6.21,   6.21,   6.21
1933-04-15,   6.66,False,False,   6.66,   6.66,   6.66
1933-04-22,   7.75,False,False,   7.75,   7.75,   7.75
1933-04-29,   8.32,False,False,   8.32,   8.32,   8.32
1933-05-06,   8.48,False,False,   8.48,   8.48,   8.48
1933-05-13,   8.81,False,False,   8.81,   8.81,   8.81
1933-05-20,   8.66,False,False,   8.66,   8.66,   8.66
1933-05-27,   9.64,False,False,   9.64,   9.64,   9.64
1933-06-03,   9.85,False,False,   9.85,   9.85,   9.85
1933-06-10,  10.49,False,False,  10.49,  10.49,  10.49
1933-06-17,   9.96,False,True,   9.96,   9.96,   9.96
1933-06-24,  10.59,True,False,  10.59,  10.59,  10.59
1933-07-01,  11.19,False,False,  11.19,  11.19,  11.19
1933-07-08,  11.97,False,False,  11.97,  11.97,  11.97
1933-07-15,  11.91,False,False,  11.91,  11.91,  11.91
1933-07-22,   9.71,False,True,   9.71,   9.71,   9.71
1933-07-28,  10.43,True,False,  10.43,  10.43,  10.43
1933-08-04,  10.13,False,False,  10.13,  10.13,  10.13
1933-08-11,  10.59,False,False,  10.59,  10.59,  10.59
1933-08-18,  10.58,False,False,  10.58,  10.58,  10.58
1933-08-25,  11.28,False,False,  11.28,  11.28,  11.28
1933-09-01,  11.23,False,False,  11.23,  11.23,  11.23
1933-09-09,  10.66,False,True,  10.66,  10.66,  10.66
1933-09-16,  11.10,True,False,  11.10,  11.10,  11.10
1933-09-23,  10.41,False,True,  10.41,  10.41,  10.41
1933-09-30,   9.83,False,False,   9.83,   9.83,   9.83
1933-10-07,  10.13,False,False,  10.13,  10.13,  10.13
1933-10-14,   9.88,False,False,   9.88,   9.88,   9.88
1933-10-21,   8.57,False,False,   8.57,   8.57,   8.57
1933-10-28,   9.41,True,False,   9.41,   9.41,   9.41
1933-11-04,   9.51,False,False,   9.51,   9.51,   9.51
1933-11-11,   9.84,False,False,   9.84,   9.84,   9.84
1933-11-18,   9.94,False,False,   9.94,   9.94,   9.94
1933-11-25,  10.04,False,False,  10.04,  10.04,  10.04
1933-12-02,   9.92,False,False,   9.92,   9.92,   9.92
1933-12-09,  10.28,False,False,  10.28,  10.28,  10.28
1933-12-16,   9.89,False,False,   9.89,   9.89,   9.89
1933-12-23,   9.77,False,False,   9.77,   9.77,   9.77
1933-12-30,  10.10,False,False,  10.10,  10.10,  10.10
1934-01-06,   9.77,False,False,   9.77,   9.77,   9.77
1934-01-13,  10.06,False,False,  10.06,  10.06,  10.06
1934-01-20,  10.94,False,False,  10.94,  10.94,  10.94
1934-01-27,  11.01,False,False,  11.01,  11.01,  11.01
1934-02-03,  11.58,False,False,  11.58,  11.58,  11.58
1934-02-10,  11.15,False,False,  11.15,  11.15,  11.15
1934-02-17,  11.59,False,False,  11.59,  11.59,  11.59
1934-02-24,  10.94,False,True,  10.94,  10.94,  10.94
1934-03-03,  11.07,False,False,  11.07,  11.07,  11.07
1934-03-10,  10.76,False,False,  10.76,  10.76,  10.76
1934-03-17,  10.69,False,False,  10.69,  10.69,  10.69
1934-03-24,  10.41,False,False,  10.41,  10.41,  10.41
1934-03-31,  10.75,False,False,  10.75,  10.75,  10.75
1934-04-07,  10.92,False,False,  10.92,  10.92,  10.92
1934-04-14,  10.95,False,False,  10.95,  10.95,  10.95
1934-04-21,  11.14,False,False,  11.14,  11.14,  11.14
1934-04-28,  10.71,False,False,  10.71,  10.71,  10.71
1934-05-05,  10.16,False,False,  10.16,  10.16,  10.16
1934-05-12,   9.42,False,False,   9.42,   9.42,   9.42
1934-05-19,   9.82,True,False,   9.82,   9.82,   9.82
1934-05-26,   9.75,False,False,   9.75,   9.75,   9.75
1934-06-02,   9.35,False,True,   9.35,   9.35,   9.35
1934-06-09,  10.22,True,False,  10.22,  10.22,  10.22
1934-06-16,  10.37,False,False,  10.37,  10.37,  10.37
1934-06-23,   9.83,False,True,   9.83,   9.83,   9.83
1934-06-30,   9.81,False,False,   9.81,   9.81,   9.81
1934-07-07,   9.89,False,False,   9.89,   9.89,   9.89
1934-07-14,   9.94,False,False,   9.94,   9.94,   9.94
1934-07-21,   9.44,False,False,   9.44,   9.44,   9.44
1934-07-28,   8.73,False,False,   8.73,   8.73,   8.73
1934-08-04,   8.72,False,False,   8.72,   8.72,   8.72
1934-08-11,   8.95,False,False,   8.95,   8.95,   8.95
1934-08-18,   9.01,False,False,   9.01,   9.01,   9.01
1934-08-25,   9.54,True,False,   9.54,   9.54,   9.54
1934-09-01,   9.13,False,True,   9.13,   9.13,   9.13
1934-09-08,   8.89,False,False,   8.89,   8.89,   8.89
1934-09-15,   8.52,False,False,   8.52,   8.52,   8.52
1934-09-22,   8.96,True,False,   8.96,   8.96,   8.96
1934-09-29,   9.10,False,False,   9.10,   9.10,   9.10
1934-10-06,   8.98,False,False,   8.98,   8.98,   8.98
1934-10-13,   9.09,False,False,   9.09,   9.09,   9.09
1934-10-20,   9.04,False,False,   9.04,   9.04,   9.04
1934-10-27,   8.81,False,False,   8.81,   8.81,   8.81
1934-11-03,   8.95,False,False,   8.95,   8.95,   8.95
1934-11-10,   9.32,False,False,   9.32,   9.32,   9.32
1934-11-17,   9.14,False,False,   9.14,   9.14,   9.14
1934-11-24,   9.39,False,False,   9.39,   9.39,   9.39
1934-12-01,   9.53,False,False,   9.53,   9.53,   9.53
1934-12-08,   9.40,False,False,   9.40,   9.40,   9.40
1934-12-15,   9.15,False,False,   9.15,   9.15,   9.15
1934-12-22,   9.03,False,False,   9.03,   9.03,   9.03
1934-12-29,   9.44,False,False,   9.44,   9.44,   9.44
1935-01-05,   9.57,False,False,   9.57,   9.57,   9.57
1935-01-12,   9.15,False,True,   9.15,   9.15,   9.15
1935-01-19,   9.25,False,False,   9.25,   9.25,   9.25
1935-01-26,   9.20,False,False,   9.20,   9.20,   9.20
1935-02-02,   9.09,False,False,   9.09,   9.09,   9.09
1935-02-09,   9.06,False,False,   9.06,   9.06,   9.06
1935-02-16,  10.00,True,False,  10.00,  10.00,  10.00
1935-02-23,   8.86,False,True,   8.86,   8.86,   8.86
1935-03-02,   8.79,False,False,   8.79,   8.79,   8.79
1935-03-09,   8.48,False,False,   8.48,   8.48,   8.48
1935-03-16,   9.05,True,False,   9.05,   9.05,   9.05
1935-03-23,   8.46,False,True,   8.46,   8.46,   8.46
1935-03-30,   8.47,False,False,   8.47,   8.47,   8.47
1935-04-06,   8.82,True,False,   8.82,   8.82,   8.82
1935-04-13,   9.07,False,False,   9.07,   9.07,   9.07
1935-04-20,   9.34,False,False,   9.34,   9.34,   9.34
1935-04-27,   9.34,False,False,   9.34,   9.34,   9.34
1935-05-04,   9.50,False,False,   9.50,   9.50,   9.50
1935-05-11,   9.80,False,False,   9.80,   9.80,   9.80
1935-05-18,   9.87,False,False,   9.87,   9.87,   9.87
1935-05-25,   9.96,False,False,   9.96,   9.96,   9.96
1935-06-01,   9.51,False,True,   9.51,   9.51,   9.51
1935-06-08,   9.98,True,False,   9.98,   9.98,   9.98
1935-06-15,  10.26,False,False,  10.26,  10.26,  10.26
1935-06-22,  10.52,False,False,  10.52,  10.52,  10.52
1935-06-29,  10.23,False,False,  10.23,  10.23,  10.23
1935-07-06,  10.47,False,False,  10.47,  10.47,  10.47
1935-07-13,  10.60,False,False,  10.60,  10.60,  10.60
1935-07-20,  10.61,False,False,  10.61,  10.61,  10.61
1935-07-27,  10.92,False,False,  10.92,  10.92,  10.92
1935-08-03,  11.12,False,False,  11.12,  11.12,  11.12
1935-08-10,  11.60,False,False,  11.60,  11.60,  11.60
1935-08-17,  11.70,False,False,  11.70,  11.70,  11.70
1935-08-24,  11.32,False,False,  11.32,  11.32,  11.32
1935-08-31,  11.32,False,False,  11.32,  11.32,  11.32
1935-09-07,  11.72,False,False,  11.72,  11.72,  11.72
1935-09-14,  11.77,False,False,  11.77,  11.77,  11.77
1935-09-21,  11.31,False,False,  11.31,  11.31,  11.31
1935-09-28,  11.57,False,False,  11.57,  11.57,  11.57
1935-10-05,  11.44,False,False,  11.44,  11.44,  11.44
1935-10-11,  11.75,False,False,  11.75,  11.75,  11.75
1935-10-19,  12.00,False,False,  12.00,  12.00,  12.00
1935-10-26,  12.55,False,False,  12.55,  12.55,  12.55
1935-11-02,  12.58,False,False,  12.58,  12.58,  12.58
1935-11-09,  12.94,False,False,  12.94,  12.94,  12.94
1935-11-16,  11.91,False,True,  11.91,  11.91,  11.91
1935-11-23,  13.35,True,False,  13.35,  13.35,  13.35
1935-11-30,  12.95,False,False,  12.95,  12.95,  12.95
1935-12-07,  13.30,False,False,  13.30,  13.30,  13.30
1935-12-14,  12.86,False,False,  12.86,  12.86,  12.86
1935-12-21,  12.94,False,False,  12.94,  12.94,  12.94
1935-12-28,  13.03,False,False,  13.03,  13.03,  13.03
1936-01-04,  13.47,False,False,  13.47,  13.47,  13.47
1936-01-11,  13.72,False,False,  13.72,  13.72,  13.72
1936-01-18,  13.64,False,False,  13.64,  13.64,  13.64
1936-01-25,  13.95,False,False,  13.95,  13.95,  13.95
1936-02-01,  14.30,False,False,  14.30,  14.30,  14.30
1936-02-08,  14.35,False,False,  14.35,  14.35,  14.35
1936-02-15,  14.74,False,False,  14.74,  14.74,  14.74
1936-02-21,  14.83,False,False,  14.83,  14.83,  14.83
1936-02-29,  14.55,False,False,  14.55,  14.55,  14.55
1936-03-07,  14.99,False,False,  14.99,  14.99,  14.99
1936-03-14,  14.62,False,False,  14.62,  14.62,  14.62
1936-03-21,  14.95,False,False,  14.95,  14.95,  14.95
1936-03-28,  14.84,False,False,  14.84,  14.84,  14.84
1936-04-04,  15.39,False,False,  15.39,  15.39,  15.39
1936-04-11,  15.43,False,False,  15.43,  15.43,  15.43
1936-04-18,  14.97,False,False,  14.97,  14.97,  14.97
1936-04-25,  14.52,False,False,  14.52,  14.52,  14.52
1936-05-02,  13.80,False,True,  13.80,  13.80,  13.80
1936-05-09,  14.01,False,False,  14.01,  14.01,  14.01
1936-05-16,  14.29,False,False,  14.29,  14.29,  14.29
1936-05-23,  14.23,False,False,  14.23,  14.23,  14.23
1936-05-29,  14.40,False,False,  14.40,  14.40,  14.40
1936-06-06,  14.20,False,False,  14.20,  14.20,  14.20
1936-06-13,  14.71,False,False,  14.71,  14.71,  14.71
1936-06-20,  14.91,False,False,  14.91,  14.91,  14.91
1936-06-27,  14.97,False,False,  14.97,  14.97,  14.97
1936-07-03,  15.02,False,False,  15.02,  15.02,  15.02
1936-07-11,  15.45,False,False,  15.45,  15.45,  15.45
1936-07-18,  15.75,False,False,  15.75,  15.75,  15.75
1936-07-25,  15.99,False,False,  15.99,  15.99,  15.99
1936-08-01,  15.87,False,False,  15.87,  15.87,  15.87
1936-08-08,  16.24,False,False,  16.24,  16.24,  16.24
1936-08-15,  15.91,False,False,  15.91,  15.91,  15.91
1936-08-22,  15.50,False,False,  15.50,  15.50,  15.50
1936-08-29,  15.96,False,False,  15.96,  15.96,  15.96
1936-09-05,  16.12,False,False,  16.12,  16.12,  16.12
1936-09-12,  16.07,False,False,  16.07,  16.07,  16.07
1936-09-19,  16.13,False,False,  16.13,  16.13,  16.13
1936-09-26,  16.03,False,False,  16.03,  16.03,  16.03
1936-10-03,  16.51,False,False,  16.51,  16.51,  16.51
1936-10-10,  16.98,False,False,  16.98,  16.98,  16.98
1936-10-17,  17.12,False,False,  17.12,  17.12,  17.12
1936-10-24,  17.11,False,False,  17.11,  17.11,  17.11
1936-10-31,  17.21,False,False,  17.21,  17.21,  17.21
1936-11-07,  17.68,False,False,  17.68,  17.68,  17.68
1936-11-14,  17.13,False,False,  17.13,  17.13,  17.13
1936-11-21,  17.31,False,False,  17.31,  17.31,  17.31
1936-11-28,  17.37,False,False,  17.37,  17.37,  17.37
1936-12-05,  17.03,False,False,  17.03,  17.03,  17.03
1936-12-12,  17.16,False,False,  17.16,  17.16,  17.16
1936-12-19,  16.86,False,False,  16.86,  16.86,  16.86
1936-12-24,  17.06,False,False,  17.06,  17.06,  17.06
1937-01-02,  17.02,False,False,  17.02,  17.02,  17.02
1937-01-09,  17.50,False,False,  17.50,  17.50,  17.50
1937-01-16,  17.86,False,False,  17.86,  17.86,  17.86
1937-01-23,  17.92,False,False,  17.92,  17.92,  17.92
1937-01-30,  17.83,False,False,  17.83,  17.83,  17.83
1937-02-06,  18.02,False,False,  18.02,  18.02,  18.02
1937-02-13,  18.26,False,False,  18.26,  18.26,  18.26
1937-02-20,  18.36,False,False,  18.36,  18.36,  18.36
1937-02-27,  18.09,False,False,  18.09,  18.09,  18.09
1937-03-06,  18.68,False,False,  18.68,  18.68,  18.68
1937-03-13,  18.28,False,False,  18.28,  18.28,  18.28
1937-03-20,  17.71,False,False,  17.71,  17.71,  17.71
1937-03-27,  17.75,False,False,  17.75,  17.75,  17.75
1937-04-03,  17.54,False,False,  17.54,  17.54,  17.54
1937-04-10,  16.96,False,False,  16.96,  16.96,  16.96
1937-04-17,  17.07,False,False,  17.07,  17.07,  17.07
1937-04-24,  16.74,False,False,  16.74,  16.74,  16.74
1937-05-01,  16.43,False,False,  16.43,  16.43,  16.43
1937-05-08,  16.60,False,False,  16.60,  16.60,  16.60
1937-05-15,  15.83,False,False,  15.83,  15.83,  15.83
1937-05-22,  16.49,True,False,  16.49,  16.49,  16.49
1937-05-28,  16.26,False,False,  16.26,  16.26,  16.26
1937-06-05,  16.25,False,False,  16.25,  16.25,  16.25
1937-06-12,  15.59,False,True,  15.59,  15.59,  15.59
1937-06-19,  15.47,False,False,  15.47,  15.47,  15.47
1937-06-26,  15.36,False,False,  15.36,  15.36,  15.36
1937-07-02,  15.70,False,False,  15.70,  15.70,  15.70
1937-07-10,  16.28,False,False,  16.28,  16.28,  16.28
1937-07-17,  16.44,False,False,  16.44,  16.44,  16.44
1937-07-24,  17.10,True,False,  17.10,  17.10,  17.10
1937-07-31,  16.98,False,False,  16.98,  16.98,  16.98
1937-08-07,  17.01,False,False,  17.01,  17.01,  17.01
1937-08-14,  17.32,False,False,  17.32,  17.32,  17.32
1937-08-21,  16.59,False,True,  16.59,  16.59,  16.59
1937-08-28,  15.91,False,False,  15.91,  15.91,  15.91
1937-09-04,  15.58,False,False,  15.58,  15.58,  15.58
1937-09-11,  14.43,False,False,  14.43,  14.43,  14.43
1937-09-18,  14.17,False,False,  14.17,  14.17,  14.17
1937-09-25,  13.09,False,False,  13.09,  13.09,  13.09
1937-10-02,  13.76,True,False,  13.76,  13.76,  13.76
1937-10-09,  12.78,False,True,  12.78,  12.78,  12.78
1937-10-16,  11.86,False,False,  11.86,  11.86,  11.86
1937-10-23,  11.28,False,False,  11.28,  11.28,  11.28
1937-10-30,  12.36,True,False,  12.36,  12.36,  12.36
1937-11-06,  11.13,False,True,  11.13,  11.13,  11.13
1937-11-13,  11.93,True,False,  11.93,  11.93,  11.93
1937-11-20,  10.83,False,True,  10.83,  10.83,  10.83
1937-11-27,  11.18,False,False,  11.18,  11.18,  11.18
1937-12-04,  11.35,False,False,  11.35,  11.35,  11.35
1937-12-11,  11.11,False,False,  11.11,  11.11,  11.11
1937-12-18,  11.15,False,False,  11.15,  11.15,  11.15
1937-12-24,  11.06,False,False,  11.06,  11.06,  11.06
1937-12-31,  10.55,False,False,  10.55,  10.55,  10.55
1938-01-08,  11.62,True,False,  11.62,  11.62,  11.62
1938-01-15,  11.91,False,False,  11.91,  11.91,  11.91
1938-01-22,  11.41,False,True,  11.41,  11.41,  11.41
1938-01-29,  10.51,False,False,  10.51,  10.51,  10.51
1938-02-05,  10.76,False,False,  10.76,  10.76,  10.76
1938-02-11,  10.93,False,False,  10.93,  10.93,  10.93
1938-02-19,  11.19,False,False,  11.19,  11.19,  11.19
1938-02-26,  11.54,False,False,  11.54,  11.54,  11.54
1938-03-05,  11.12,False,False,  11.12,  11.12,  11.12
1938-03-12,  10.61,False,False,  10.61,  10.61,  10.61
1938-03-19,  10.41,False,False,  10.41,  10.41,  10.41
1938-03-26,   9.20,False,False,   9.20,   9.20,   9.20
1938-04-02,   9.26,False,False,   9.26,   9.26,   9.26
1938-04-09,  10.27,True,False,  10.27,  10.27,  10.27
1938-04-16,  10.62,False,False,  10.62,  10.62,  10.62
1938-04-23,  10.37,False,False,  10.37,  10.37,  10.37
1938-04-30,   9.70,False,True,   9.70,   9.70,   9.70
1938-05-07,  10.40,True,False,  10.40,  10.40,  10.40
1938-05-14,  10.28,False,False,  10.28,  10.28,  10.28
1938-05-21,   9.82,False,True,   9.82,   9.82,   9.82
1938-05-28,   9.40,False,False,   9.40,   9.40,   9.40
1938-06-04,   9.65,False,False,   9.65,   9.65,   9.65
1938-06-11,   9.77,False,False,   9.77,   9.77,   9.77
1938-06-18,   9.67,False,False,   9.67,   9.67,   9.67
1938-06-25,  11.39,True,False,  11.39,  11.39,  11.39
1938-07-02,  12.14,False,False,  12.14,  12.14,  12.14
1938-07-09,  11.96,False,False,  11.96,  11.96,  11.96
1938-07-16,  12.12,False,False,  12.12,  12.12,  12.12
1938-07-23,  12.76,False,False,  12.76,  12.76,  12.76
1938-07-30,  12.40,False,False,  12.40,  12.40,  12.40
1938-08-06,  12.81,False,False,  12.81,  12.81,  12.81
1938-08-13,  11.88,False,True,  11.88,  11.88,  11.88
1938-08-20,  12.31,False,False,  12.31,  12.31,  12.31
1938-08-27,  12.37,False,False,  12.37,  12.37,  12.37
1938-09-03,  12.35,False,False,  12.35,  12.35,  12.35
1938-09-10,  11.00,False,False,  11.00,  11.00,  11.00
1938-09-17,  11.18,False,False,  11.18,  11.18,  11.18
1938-09-24,  11.36,False,False,  11.36,  11.36,  11.36
1938-10-01,  12.46,True,False,  12.46,  12.46,  12.46
1938-10-08,  13.00,False,False,  13.00,  13.00,  13.00
1938-10-15,  13.27,False,False,  13.27,  13.27,  13.27
1938-10-22,  13.40,False,False,  13.40,  13.40,  13.40
1938-10-29,  13.11,False,False,  13.11,  13.11,  13.11
1938-11-05,  13.21,False,False,  13.21,  13.21,  13.21
1938-11-12,  13.78,False,False,  13.78,  13.78,  13.78
1938-11-19,  12.88,False,True,  12.88,  12.88,  12.88
1938-11-26,  12.64,False,False,  12.64,  12.64,  12.64
1938-12-03,  12.47,False,False,  12.47,  12.47,  12.47
1938-12-10,  12.43,False,False,  12.43,  12.43,  12.43
1938-12-17,  12.76,False,False,  12.76,  12.76,  12.76
1938-12-24,  12.86,False,False,  12.86,  12.86,  12.86
1938-12-31,  13.21,False,False,  13.21,  13.21,  13.21
1939-01-07,  12.92,False,False,  12.92,  12.92,  12.92
1939-01-14,  12.63,False,False,  12.63,  12.63,  12.63
1939-01-21,  12.47,False,False,  12.47,  12.47,  12.47
1939-01-28,  11.81,False,False,  11.81,  11.81,  11.81
1939-02-04,  12.40,True,False,  12.40,  12.40,  12.40
1939-02-11,  12.44,False,False,  12.44,  12.44,  12.44
1939-02-18,  12.51,False,False,  12.51,  12.51,  12.51
1939-02-25,  12.64,False,False,  12.64,  12.64,  12.64
1939-03-04,  12.90,False,False,  12.90,  12.90,  12.90
1939-03-11,  13.02,False,False,  13.02,  13.02,  13.02
1939-03-18,  12.02,False,True,  12.02,  12.02,  12.02
1939-03-25,  12.04,False,False,  12.04,  12.04,  12.04
1939-04-01,  11.23,False,False,  11.23,  11.23,  11.23
1939-04-08,  10.18,False,False,  10.18,  10.18,  10.18
1939-04-15,  11.06,True,False,  11.06,  11.06,  11.06
1939-04-22,  10.94,False,False,  10.94,  10.94,  10.94
1939-04-29,  10.92,False,False,  10.92,  10.92,  10.92
1939-05-06,  11.24,False,False,  11.24,  11.24,  11.24
1939-05-13,  11.24,False,False,  11.24,  11.24,  11.24
1939-05-20,  11.08,False,False,  11.08,  11.08,  11.08
1939-05-27,  11.56,False,False,  11.56,  11.56,  11.56
